time,sea_surface_height_amplitude_due_to_geocentric_ocean_tide_geoid_mllw,sea_surface_height_amplitude_due_to_geocentric_ocean_tide_geoid_mllw_qc_agg,z
UTC,cm,,m
2021-02-12T07:37:00Z,139.2,NaN,0.0
2021-02-12T17:06:00Z,-24.2,NaN,0.0
2021-02-13T08:28:00Z,130.4,NaN,0.0
2021-02-13T17:36:00Z,-19.3,NaN,0.0
2021-02-14T09:15:00Z,119.2,NaN,0.0
2021-02-14T17:59:00Z,-12.5,NaN,0.0
2021-02-15T10:02:00Z,106.0,NaN,0.0
2021-02-15T18:15:00Z,-4.5,NaN,0.0
2021-02-16T01:41:00Z,58.7,NaN,0.0
2021-02-16T04:11:00Z,56.6,NaN,0.0
2021-02-16T10:48:00Z,91.5,NaN,0.0
2021-02-16T18:26:00Z,3.8,NaN,0.0
2021-02-17T01:34:00Z,67.5,NaN,0.0
2021-02-17T06:05:00Z,53.6,NaN,0.0
2021-02-17T11:33:00Z,76.4,NaN,0.0
2021-02-17T18:37:00Z,11.9,NaN,0.0
2021-02-18T01:44:00Z,77.1,NaN,0.0
2021-02-18T07:30:00Z,47.2,NaN,0.0
2021-02-18T12:19:00Z,61.2,NaN,0.0
2021-02-18T18:43:00Z,19.0,NaN,0.0
2021-02-19T02:00:00Z,86.7,NaN,0.0
2021-02-19T09:04:00Z,38.9,NaN,0.0
2021-02-19T13:06:00Z,46.6,NaN,0.0
2021-02-19T18:36:00Z,23.7,NaN,0.0
2021-02-20T02:21:00Z,95.9,NaN,0.0
2021-02-20T10:52:00Z,29.1,NaN,0.0
2021-02-20T14:07:00Z,33.1,NaN,0.0
2021-02-20T18:16:00Z,25.0,NaN,0.0
2021-02-21T02:48:00Z,104.2,NaN,0.0
2021-02-21T12:34:00Z,18.8,NaN,0.0
2021-02-22T03:21:00Z,111.3,NaN,0.0
2021-02-22T13:47:00Z,8.8,NaN,0.0
2021-02-23T03:58:00Z,117.3,NaN,0.0
2021-02-23T14:35:00Z,0.2,NaN,0.0
2021-02-24T04:38:00Z,121.9,NaN,0.0
2021-02-24T15:15:00Z,-6.3,NaN,0.0
2021-02-25T05:21:00Z,125.0,NaN,0.0
2021-02-25T15:50:00Z,-10.6,NaN,0.0
2021-02-26T06:09:00Z,126.1,NaN,0.0
2021-02-26T16:19:00Z,-12.3,NaN,0.0
2021-02-27T07:01:00Z,124.6,NaN,0.0
2021-02-27T16:38:00Z,-10.9,NaN,0.0
2021-02-28T07:55:00Z,119.7,NaN,0.0
2021-02-28T16:50:00Z,-6.9,NaN,0.0
2021-03-01T08:49:00Z,110.7,NaN,0.0
2021-03-01T17:01:00Z,-0.7,NaN,0.0
2021-03-02T00:06:00Z,50.2,NaN,0.0
2021-03-02T02:32:00Z,47.3,NaN,0.0
2021-03-02T09:45:00Z,97.6,NaN,0.0
2021-03-02T17:14:00Z,6.7,NaN,0.0
2021-03-02T23:55:00Z,64.9,NaN,0.0
2021-03-03T04:44:00Z,42.1,NaN,0.0
2021-03-03T10:45:00Z,81.2,NaN,0.0
2021-03-03T17:27:00Z,13.9,NaN,0.0
2021-03-04T00:10:00Z,82.9,NaN,0.0
2021-03-04T06:21:00Z,31.5,NaN,0.0
2021-03-04T11:49:00Z,63.3,NaN,0.0
2021-03-04T17:36:00Z,19.7,NaN,0.0
2021-03-05T00:37:00Z,101.4,NaN,0.0
2021-03-05T07:44:00Z,19.6,NaN,0.0
2021-03-05T12:55:00Z,45.4,NaN,0.0
2021-03-05T17:39:00Z,22.6,NaN,0.0
2021-03-06T01:11:00Z,117.5,NaN,0.0
2021-03-06T09:10:00Z,8.4,NaN,0.0
2021-03-06T14:15:00Z,29.6,NaN,0.0
2021-03-06T17:36:00Z,22.3,NaN,0.0
2021-03-07T01:53:00Z,129.3,NaN,0.0
2021-03-07T10:36:00Z,-1.1,NaN,0.0
2021-03-08T02:41:00Z,135.9,NaN,0.0
2021-03-08T12:00:00Z,-7.9,NaN,0.0
2021-03-09T03:33:00Z,137.4,NaN,0.0
2021-03-09T13:18:00Z,-12.1,NaN,0.0
2021-03-10T04:28:00Z,134.4,NaN,0.0
2021-03-10T14:16:00Z,-13.4,NaN,0.0
2021-03-11T05:25:00Z,127.9,NaN,0.0
2021-03-11T15:02:00Z,-11.7,NaN,0.0
2021-03-12T06:24:00Z,119.0,NaN,0.0
2021-03-12T15:41:00Z,-7.4,NaN,0.0
2021-03-13T07:26:00Z,108.8,NaN,0.0
2021-03-13T16:12:00Z,-1.1,NaN,0.0
2021-03-14T08:25:00Z,97.8,NaN,0.0
2021-03-14T16:34:00Z,6.3,NaN,0.0
2021-03-14T23:39:00Z,55.8,NaN,0.0
2021-03-15T02:48:00Z,50.6,NaN,0.0
2021-03-15T09:21:00Z,86.5,NaN,0.0
2021-03-15T16:48:00Z,14.4,NaN,0.0
2021-03-15T23:32:00Z,64.0,NaN,0.0
2021-03-16T04:18:00Z,45.2,NaN,0.0
2021-03-16T10:18:00Z,75.2,NaN,0.0
2021-03-16T16:59:00Z,22.2,NaN,0.0
2021-03-16T23:40:00Z,73.0,NaN,0.0
2021-03-17T05:37:00Z,37.2,NaN,0.0
2021-03-17T11:17:00Z,64.5,NaN,0.0
2021-03-17T17:09:00Z,29.3,NaN,0.0
2021-03-17T23:53:00Z,82.0,NaN,0.0
2021-03-18T06:39:00Z,28.6,NaN,0.0
2021-03-18T12:16:00Z,54.7,NaN,0.0
2021-03-18T17:12:00Z,35.0,NaN,0.0
2021-03-19T00:10:00Z,90.6,NaN,0.0
2021-03-19T07:33:00Z,20.8,NaN,0.0
2021-03-19T13:16:00Z,45.9,NaN,0.0
2021-03-19T16:57:00Z,38.1,NaN,0.0
2021-03-20T00:30:00Z,98.4,NaN,0.0
2021-03-20T08:28:00Z,14.3,NaN,0.0
2021-03-21T00:55:00Z,105.0,NaN,0.0
2021-03-21T09:26:00Z,9.4,NaN,0.0
2021-03-22T01:25:00Z,110.0,NaN,0.0
2021-03-22T10:27:00Z,5.8,NaN,0.0
2021-03-23T02:01:00Z,113.4,NaN,0.0
2021-03-23T11:33:00Z,3.1,NaN,0.0
2021-03-24T02:43:00Z,115.3,NaN,0.0
2021-03-24T12:48:00Z,0.9,NaN,0.0
2021-03-25T03:32:00Z,115.4,NaN,0.0
2021-03-25T13:44:00Z,-0.5,NaN,0.0
2021-03-26T04:25:00Z,113.3,NaN,0.0
2021-03-26T14:17:00Z,0.3,NaN,0.0
2021-03-27T05:23:00Z,108.2,NaN,0.0
2021-03-27T14:36:00Z,3.6,NaN,0.0
2021-03-28T06:30:00Z,99.9,NaN,0.0
2021-03-28T14:52:00Z,9.2,NaN,0.0
2021-03-28T22:00:00Z,48.8,NaN,0.0
2021-03-29T00:08:00Z,47.5,NaN,0.0
2021-03-29T07:44:00Z,89.1,NaN,0.0
2021-03-29T15:08:00Z,16.4,NaN,0.0
2021-03-29T21:40:00Z,62.0,NaN,0.0
2021-03-30T02:48:00Z,38.9,NaN,0.0
2021-03-30T08:58:00Z,76.4,NaN,0.0
2021-03-30T15:23:00Z,23.9,NaN,0.0
2021-03-30T21:55:00Z,79.6,NaN,0.0
2021-03-31T04:18:00Z,24.8,NaN,0.0
2021-03-31T10:16:00Z,63.0,NaN,0.0
2021-03-31T15:34:00Z,30.3,NaN,0.0
2021-03-31T22:22:00Z,98.6,NaN,0.0
2021-04-01T00:00:00Z,87.7,NaN,0.0
2021-04-01T00:06:00Z,86.4,NaN,0.0
2021-04-01T00:12:00Z,85.0,NaN,0.0
2021-04-01T00:18:00Z,83.5,NaN,0.0
2021-04-01T00:24:00Z,82.0,NaN,0.0
2021-04-01T00:30:00Z,80.4,NaN,0.0
2021-04-01T00:36:00Z,78.7,NaN,0.0
2021-04-01T00:42:00Z,77.0,NaN,0.0
2021-04-01T00:48:00Z,75.3,NaN,0.0
2021-04-01T00:54:00Z,73.5,NaN,0.0
2021-04-01T01:00:00Z,71.7,NaN,0.0
2021-04-01T01:06:00Z,69.8,NaN,0.0
2021-04-01T01:12:00Z,67.9,NaN,0.0
2021-04-01T01:18:00Z,66.0,NaN,0.0
2021-04-01T01:24:00Z,64.1,NaN,0.0
2021-04-01T01:30:00Z,62.1,NaN,0.0
2021-04-01T01:36:00Z,60.1,NaN,0.0
2021-04-01T01:42:00Z,58.2,NaN,0.0
2021-04-01T01:48:00Z,56.2,NaN,0.0
2021-04-01T01:54:00Z,54.2,NaN,0.0
2021-04-01T02:00:00Z,52.2,NaN,0.0
2021-04-01T02:06:00Z,50.3,NaN,0.0
2021-04-01T02:12:00Z,48.3,NaN,0.0
2021-04-01T02:18:00Z,46.4,NaN,0.0
2021-04-01T02:24:00Z,44.5,NaN,0.0
2021-04-01T02:30:00Z,42.6,NaN,0.0
2021-04-01T02:36:00Z,40.7,NaN,0.0
2021-04-01T02:42:00Z,38.9,NaN,0.0
2021-04-01T02:48:00Z,37.1,NaN,0.0
2021-04-01T02:54:00Z,35.3,NaN,0.0
2021-04-01T03:00:00Z,33.6,NaN,0.0
2021-04-01T03:06:00Z,31.9,NaN,0.0
2021-04-01T03:12:00Z,30.3,NaN,0.0
2021-04-01T03:18:00Z,28.7,NaN,0.0
2021-04-01T03:24:00Z,27.2,NaN,0.0
2021-04-01T03:30:00Z,25.7,NaN,0.0
2021-04-01T03:36:00Z,24.2,NaN,0.0
2021-04-01T03:42:00Z,22.8,NaN,0.0
2021-04-01T03:48:00Z,21.5,NaN,0.0
2021-04-01T03:54:00Z,20.2,NaN,0.0
2021-04-01T04:00:00Z,19.0,NaN,0.0
2021-04-01T04:06:00Z,17.9,NaN,0.0
2021-04-01T04:12:00Z,16.8,NaN,0.0
2021-04-01T04:18:00Z,15.8,NaN,0.0
2021-04-01T04:24:00Z,14.8,NaN,0.0
2021-04-01T04:30:00Z,14.0,NaN,0.0
2021-04-01T04:36:00Z,13.2,NaN,0.0
2021-04-01T04:42:00Z,12.4,NaN,0.0
2021-04-01T04:48:00Z,11.8,NaN,0.0
2021-04-01T04:54:00Z,11.2,NaN,0.0
2021-04-01T05:00:00Z,10.7,NaN,0.0
2021-04-01T05:06:00Z,10.3,NaN,0.0
2021-04-01T05:12:00Z,9.9,NaN,0.0
2021-04-01T05:18:00Z,9.7,NaN,0.0
2021-04-01T05:24:00Z,9.5,NaN,0.0
2021-04-01T05:30:00Z,9.4,NaN,0.0
2021-04-01T05:36:00Z,9.3,NaN,0.0
2021-04-01T05:37:00Z,9.3,NaN,0.0
2021-04-01T05:42:00Z,9.3,NaN,0.0
2021-04-01T05:48:00Z,9.4,NaN,0.0
2021-04-01T05:54:00Z,9.6,NaN,0.0
2021-04-01T06:00:00Z,9.8,NaN,0.0
2021-04-01T06:06:00Z,10.0,NaN,0.0
2021-04-01T06:12:00Z,10.4,NaN,0.0
2021-04-01T06:18:00Z,10.8,NaN,0.0
2021-04-01T06:24:00Z,11.2,NaN,0.0
2021-04-01T06:30:00Z,11.7,NaN,0.0
2021-04-01T06:36:00Z,12.2,NaN,0.0
2021-04-01T06:42:00Z,12.8,NaN,0.0
2021-04-01T06:48:00Z,13.4,NaN,0.0
2021-04-01T06:54:00Z,14.1,NaN,0.0
2021-04-01T07:00:00Z,14.8,NaN,0.0
2021-04-01T07:06:00Z,15.6,NaN,0.0
2021-04-01T07:12:00Z,16.3,NaN,0.0
2021-04-01T07:18:00Z,17.2,NaN,0.0
2021-04-01T07:24:00Z,18.0,NaN,0.0
2021-04-01T07:30:00Z,18.9,NaN,0.0
2021-04-01T07:36:00Z,19.8,NaN,0.0
2021-04-01T07:42:00Z,20.7,NaN,0.0
2021-04-01T07:48:00Z,21.7,NaN,0.0
2021-04-01T07:54:00Z,22.6,NaN,0.0
2021-04-01T08:00:00Z,23.6,NaN,0.0
2021-04-01T08:06:00Z,24.7,NaN,0.0
2021-04-01T08:12:00Z,25.7,NaN,0.0
2021-04-01T08:18:00Z,26.7,NaN,0.0
2021-04-01T08:24:00Z,27.8,NaN,0.0
2021-04-01T08:30:00Z,28.9,NaN,0.0
2021-04-01T08:36:00Z,30.0,NaN,0.0
2021-04-01T08:42:00Z,31.0,NaN,0.0
2021-04-01T08:48:00Z,32.1,NaN,0.0
2021-04-01T08:54:00Z,33.2,NaN,0.0
2021-04-01T09:00:00Z,34.3,NaN,0.0
2021-04-01T09:06:00Z,35.3,NaN,0.0
2021-04-01T09:12:00Z,36.4,NaN,0.0
2021-04-01T09:18:00Z,37.4,NaN,0.0
2021-04-01T09:24:00Z,38.4,NaN,0.0
2021-04-01T09:30:00Z,39.4,NaN,0.0
2021-04-01T09:36:00Z,40.4,NaN,0.0
2021-04-01T09:42:00Z,41.3,NaN,0.0
2021-04-01T09:48:00Z,42.2,NaN,0.0
2021-04-01T09:54:00Z,43.1,NaN,0.0
2021-04-01T10:00:00Z,43.9,NaN,0.0
2021-04-01T10:06:00Z,44.7,NaN,0.0
2021-04-01T10:12:00Z,45.4,NaN,0.0
2021-04-01T10:18:00Z,46.1,NaN,0.0
2021-04-01T10:24:00Z,46.7,NaN,0.0
2021-04-01T10:30:00Z,47.3,NaN,0.0
2021-04-01T10:36:00Z,47.9,NaN,0.0
2021-04-01T10:42:00Z,48.4,NaN,0.0
2021-04-01T10:48:00Z,48.8,NaN,0.0
2021-04-01T10:54:00Z,49.2,NaN,0.0
2021-04-01T11:00:00Z,49.6,NaN,0.0
2021-04-01T11:06:00Z,49.9,NaN,0.0
2021-04-01T11:12:00Z,50.1,NaN,0.0
2021-04-01T11:18:00Z,50.3,NaN,0.0
2021-04-01T11:24:00Z,50.4,NaN,0.0
2021-04-01T11:30:00Z,50.5,NaN,0.0
2021-04-01T11:36:00Z,50.6,NaN,0.0
2021-04-01T11:38:00Z,50.6,NaN,0.0
2021-04-01T11:42:00Z,50.6,NaN,0.0
2021-04-01T11:48:00Z,50.5,NaN,0.0
2021-04-01T11:54:00Z,50.4,NaN,0.0
2021-04-01T12:00:00Z,50.2,NaN,0.0
2021-04-01T12:06:00Z,50.0,NaN,0.0
2021-04-01T12:12:00Z,49.8,NaN,0.0
2021-04-01T12:18:00Z,49.5,NaN,0.0
2021-04-01T12:24:00Z,49.1,NaN,0.0
2021-04-01T12:30:00Z,48.8,NaN,0.0
2021-04-01T12:36:00Z,48.3,NaN,0.0
2021-04-01T12:42:00Z,47.9,NaN,0.0
2021-04-01T12:48:00Z,47.4,NaN,0.0
2021-04-01T12:54:00Z,46.9,NaN,0.0
2021-04-01T13:00:00Z,46.3,NaN,0.0
2021-04-01T13:06:00Z,45.8,NaN,0.0
2021-04-01T13:12:00Z,45.2,NaN,0.0
2021-04-01T13:18:00Z,44.6,NaN,0.0
2021-04-01T13:24:00Z,43.9,NaN,0.0
2021-04-01T13:30:00Z,43.3,NaN,0.0
2021-04-01T13:36:00Z,42.6,NaN,0.0
2021-04-01T13:42:00Z,42.0,NaN,0.0
2021-04-01T13:48:00Z,41.4,NaN,0.0
2021-04-01T13:54:00Z,40.7,NaN,0.0
2021-04-01T14:00:00Z,40.1,NaN,0.0
2021-04-01T14:06:00Z,39.5,NaN,0.0
2021-04-01T14:12:00Z,38.9,NaN,0.0
2021-04-01T14:18:00Z,38.3,NaN,0.0
2021-04-01T14:24:00Z,37.8,NaN,0.0
2021-04-01T14:30:00Z,37.3,NaN,0.0
2021-04-01T14:36:00Z,36.8,NaN,0.0
2021-04-01T14:42:00Z,36.4,NaN,0.0
2021-04-01T14:48:00Z,35.9,NaN,0.0
2021-04-01T14:54:00Z,35.6,NaN,0.0
2021-04-01T15:00:00Z,35.2,NaN,0.0
2021-04-01T15:06:00Z,34.9,NaN,0.0
2021-04-01T15:12:00Z,34.7,NaN,0.0
2021-04-01T15:18:00Z,34.5,NaN,0.0
2021-04-01T15:24:00Z,34.3,NaN,0.0
2021-04-01T15:30:00Z,34.2,NaN,0.0
2021-04-01T15:36:00Z,34.2,NaN,0.0
2021-04-01T15:40:00Z,34.2,NaN,0.0
2021-04-01T15:42:00Z,34.2,NaN,0.0
2021-04-01T15:48:00Z,34.2,NaN,0.0
2021-04-01T15:54:00Z,34.3,NaN,0.0
2021-04-01T16:00:00Z,34.5,NaN,0.0
2021-04-01T16:06:00Z,34.7,NaN,0.0
2021-04-01T16:12:00Z,34.9,NaN,0.0
2021-04-01T16:18:00Z,35.2,NaN,0.0
2021-04-01T16:24:00Z,35.6,NaN,0.0
2021-04-01T16:30:00Z,36.0,NaN,0.0
2021-04-01T16:36:00Z,36.5,NaN,0.0
2021-04-01T16:42:00Z,37.1,NaN,0.0
2021-04-01T16:48:00Z,37.7,NaN,0.0
2021-04-01T16:54:00Z,38.4,NaN,0.0
2021-04-01T17:00:00Z,39.2,NaN,0.0
2021-04-01T17:06:00Z,40.0,NaN,0.0
2021-04-01T17:12:00Z,40.8,NaN,0.0
2021-04-01T17:18:00Z,41.8,NaN,0.0
2021-04-01T17:24:00Z,42.8,NaN,0.0
2021-04-01T17:30:00Z,43.9,NaN,0.0
2021-04-01T17:36:00Z,45.0,NaN,0.0
2021-04-01T17:42:00Z,46.2,NaN,0.0
2021-04-01T17:48:00Z,47.5,NaN,0.0
2021-04-01T17:54:00Z,48.8,NaN,0.0
2021-04-01T18:00:00Z,50.1,NaN,0.0
2021-04-01T18:06:00Z,51.6,NaN,0.0
2021-04-01T18:12:00Z,53.0,NaN,0.0
2021-04-01T18:18:00Z,54.5,NaN,0.0
2021-04-01T18:24:00Z,56.1,NaN,0.0
2021-04-01T18:30:00Z,57.7,NaN,0.0
2021-04-01T18:36:00Z,59.3,NaN,0.0
2021-04-01T18:42:00Z,61.0,NaN,0.0
2021-04-01T18:48:00Z,62.7,NaN,0.0
2021-04-01T18:54:00Z,64.4,NaN,0.0
2021-04-01T19:00:00Z,66.1,NaN,0.0
2021-04-01T19:06:00Z,67.9,NaN,0.0
2021-04-01T19:12:00Z,69.6,NaN,0.0
2021-04-01T19:18:00Z,71.4,NaN,0.0
2021-04-01T19:24:00Z,73.1,NaN,0.0
2021-04-01T19:30:00Z,74.9,NaN,0.0
2021-04-01T19:36:00Z,76.7,NaN,0.0
2021-04-01T19:42:00Z,78.4,NaN,0.0
2021-04-01T19:48:00Z,80.2,NaN,0.0
2021-04-01T19:54:00Z,82.0,NaN,0.0
2021-04-01T20:00:00Z,83.7,NaN,0.0
2021-04-01T20:06:00Z,85.4,NaN,0.0
2021-04-01T20:12:00Z,87.1,NaN,0.0
2021-04-01T20:18:00Z,88.8,NaN,0.0
2021-04-01T20:24:00Z,90.5,NaN,0.0
2021-04-01T20:30:00Z,92.1,NaN,0.0
2021-04-01T20:36:00Z,93.8,NaN,0.0
2021-04-01T20:42:00Z,95.4,NaN,0.0
2021-04-01T20:48:00Z,96.9,NaN,0.0
2021-04-01T20:54:00Z,98.4,NaN,0.0
2021-04-01T21:00:00Z,99.9,NaN,0.0
2021-04-01T21:06:00Z,101.4,NaN,0.0
2021-04-01T21:12:00Z,102.8,NaN,0.0
2021-04-01T21:18:00Z,104.1,NaN,0.0
2021-04-01T21:24:00Z,105.4,NaN,0.0
2021-04-01T21:30:00Z,106.7,NaN,0.0
2021-04-01T21:36:00Z,107.8,NaN,0.0
2021-04-01T21:42:00Z,108.9,NaN,0.0
2021-04-01T21:48:00Z,110.0,NaN,0.0
2021-04-01T21:54:00Z,111.0,NaN,0.0
2021-04-01T22:00:00Z,111.9,NaN,0.0
2021-04-01T22:06:00Z,112.7,NaN,0.0
2021-04-01T22:12:00Z,113.4,NaN,0.0
2021-04-01T22:18:00Z,114.1,NaN,0.0
2021-04-01T22:24:00Z,114.7,NaN,0.0
2021-04-01T22:30:00Z,115.2,NaN,0.0
2021-04-01T22:36:00Z,115.6,NaN,0.0
2021-04-01T22:42:00Z,115.8,NaN,0.0
2021-04-01T22:48:00Z,116.1,NaN,0.0
2021-04-01T22:54:00Z,116.2,NaN,0.0
2021-04-01T22:57:00Z,116.2,NaN,0.0
2021-04-01T23:00:00Z,116.2,NaN,0.0
2021-04-01T23:06:00Z,116.1,NaN,0.0
2021-04-01T23:12:00Z,115.9,NaN,0.0
2021-04-01T23:18:00Z,115.6,NaN,0.0
2021-04-01T23:24:00Z,115.2,NaN,0.0
2021-04-01T23:30:00Z,114.7,NaN,0.0
2021-04-01T23:36:00Z,114.1,NaN,0.0
2021-04-01T23:42:00Z,113.4,NaN,0.0
2021-04-01T23:48:00Z,112.6,NaN,0.0
2021-04-01T23:54:00Z,111.8,NaN,0.0
2021-04-02T00:00:00Z,110.8,NaN,0.0
2021-04-02T00:06:00Z,109.7,NaN,0.0
2021-04-02T00:12:00Z,108.5,NaN,0.0
2021-04-02T00:18:00Z,107.3,NaN,0.0
2021-04-02T00:24:00Z,105.9,NaN,0.0
2021-04-02T00:30:00Z,104.5,NaN,0.0
2021-04-02T00:36:00Z,102.9,NaN,0.0
2021-04-02T00:42:00Z,101.3,NaN,0.0
2021-04-02T00:48:00Z,99.6,NaN,0.0
2021-04-02T00:54:00Z,97.8,NaN,0.0
2021-04-02T01:00:00Z,96.0,NaN,0.0
2021-04-02T01:06:00Z,94.0,NaN,0.0
2021-04-02T01:12:00Z,92.0,NaN,0.0
2021-04-02T01:18:00Z,89.9,NaN,0.0
2021-04-02T01:24:00Z,87.8,NaN,0.0
2021-04-02T01:30:00Z,85.6,NaN,0.0
2021-04-02T01:36:00Z,83.4,NaN,0.0
2021-04-02T01:42:00Z,81.1,NaN,0.0
2021-04-02T01:48:00Z,78.8,NaN,0.0
2021-04-02T01:54:00Z,76.4,NaN,0.0
2021-04-02T02:00:00Z,74.0,NaN,0.0
2021-04-02T02:06:00Z,71.6,NaN,0.0
2021-04-02T02:12:00Z,69.2,NaN,0.0
2021-04-02T02:18:00Z,66.7,NaN,0.0
2021-04-02T02:24:00Z,64.2,NaN,0.0
2021-04-02T02:30:00Z,61.7,NaN,0.0
2021-04-02T02:36:00Z,59.3,NaN,0.0
2021-04-02T02:42:00Z,56.8,NaN,0.0
2021-04-02T02:48:00Z,54.3,NaN,0.0
2021-04-02T02:54:00Z,51.9,NaN,0.0
2021-04-02T03:00:00Z,49.4,NaN,0.0
2021-04-02T03:06:00Z,47.0,NaN,0.0
2021-04-02T03:12:00Z,44.6,NaN,0.0
2021-04-02T03:18:00Z,42.2,NaN,0.0
2021-04-02T03:24:00Z,39.9,NaN,0.0
2021-04-02T03:30:00Z,37.6,NaN,0.0
2021-04-02T03:36:00Z,35.3,NaN,0.0
2021-04-02T03:42:00Z,33.1,NaN,0.0
2021-04-02T03:48:00Z,30.9,NaN,0.0
2021-04-02T03:54:00Z,28.7,NaN,0.0
2021-04-02T04:00:00Z,26.6,NaN,0.0
2021-04-02T04:06:00Z,24.5,NaN,0.0
2021-04-02T04:12:00Z,22.5,NaN,0.0
2021-04-02T04:18:00Z,20.6,NaN,0.0
2021-04-02T04:24:00Z,18.7,NaN,0.0
2021-04-02T04:30:00Z,16.8,NaN,0.0
2021-04-02T04:36:00Z,15.0,NaN,0.0
2021-04-02T04:42:00Z,13.3,NaN,0.0
2021-04-02T04:48:00Z,11.6,NaN,0.0
2021-04-02T04:54:00Z,10.0,NaN,0.0
2021-04-02T05:00:00Z,8.5,NaN,0.0
2021-04-02T05:06:00Z,7.1,NaN,0.0
2021-04-02T05:12:00Z,5.7,NaN,0.0
2021-04-02T05:18:00Z,4.4,NaN,0.0
2021-04-02T05:24:00Z,3.2,NaN,0.0
2021-04-02T05:30:00Z,2.1,NaN,0.0
2021-04-02T05:36:00Z,1.1,NaN,0.0
2021-04-02T05:42:00Z,0.1,NaN,0.0
2021-04-02T05:48:00Z,-0.7,NaN,0.0
2021-04-02T05:54:00Z,-1.5,NaN,0.0
2021-04-02T06:00:00Z,-2.2,NaN,0.0
2021-04-02T06:06:00Z,-2.8,NaN,0.0
2021-04-02T06:12:00Z,-3.3,NaN,0.0
2021-04-02T06:18:00Z,-3.7,NaN,0.0
2021-04-02T06:24:00Z,-4.0,NaN,0.0
2021-04-02T06:30:00Z,-4.3,NaN,0.0
2021-04-02T06:36:00Z,-4.4,NaN,0.0
2021-04-02T06:42:00Z,-4.5,NaN,0.0
2021-04-02T06:45:00Z,-4.5,NaN,0.0
2021-04-02T06:48:00Z,-4.5,NaN,0.0
2021-04-02T06:54:00Z,-4.4,NaN,0.0
2021-04-02T07:00:00Z,-4.3,NaN,0.0
2021-04-02T07:06:00Z,-4.1,NaN,0.0
2021-04-02T07:12:00Z,-3.8,NaN,0.0
2021-04-02T07:18:00Z,-3.5,NaN,0.0
2021-04-02T07:24:00Z,-3.1,NaN,0.0
2021-04-02T07:30:00Z,-2.6,NaN,0.0
2021-04-02T07:36:00Z,-2.1,NaN,0.0
2021-04-02T07:42:00Z,-1.6,NaN,0.0
2021-04-02T07:48:00Z,-1.0,NaN,0.0
2021-04-02T07:54:00Z,-0.3,NaN,0.0
2021-04-02T08:00:00Z,0.4,NaN,0.0
2021-04-02T08:06:00Z,1.1,NaN,0.0
2021-04-02T08:12:00Z,1.9,NaN,0.0
2021-04-02T08:18:00Z,2.7,NaN,0.0
2021-04-02T08:24:00Z,3.5,NaN,0.0
2021-04-02T08:30:00Z,4.4,NaN,0.0
2021-04-02T08:36:00Z,5.3,NaN,0.0
2021-04-02T08:42:00Z,6.3,NaN,0.0
2021-04-02T08:48:00Z,7.3,NaN,0.0
2021-04-02T08:54:00Z,8.3,NaN,0.0
2021-04-02T09:00:00Z,9.3,NaN,0.0
2021-04-02T09:06:00Z,10.4,NaN,0.0
2021-04-02T09:12:00Z,11.4,NaN,0.0
2021-04-02T09:18:00Z,12.5,NaN,0.0
2021-04-02T09:24:00Z,13.6,NaN,0.0
2021-04-02T09:30:00Z,14.8,NaN,0.0
2021-04-02T09:36:00Z,15.9,NaN,0.0
2021-04-02T09:42:00Z,17.0,NaN,0.0
2021-04-02T09:48:00Z,18.2,NaN,0.0
2021-04-02T09:54:00Z,19.3,NaN,0.0
2021-04-02T10:00:00Z,20.5,NaN,0.0
2021-04-02T10:06:00Z,21.6,NaN,0.0
2021-04-02T10:12:00Z,22.7,NaN,0.0
2021-04-02T10:18:00Z,23.9,NaN,0.0
2021-04-02T10:24:00Z,25.0,NaN,0.0
2021-04-02T10:30:00Z,26.0,NaN,0.0
2021-04-02T10:36:00Z,27.1,NaN,0.0
2021-04-02T10:42:00Z,28.1,NaN,0.0
2021-04-02T10:48:00Z,29.1,NaN,0.0
2021-04-02T10:54:00Z,30.1,NaN,0.0
2021-04-02T11:00:00Z,31.0,NaN,0.0
2021-04-02T11:06:00Z,31.9,NaN,0.0
2021-04-02T11:12:00Z,32.7,NaN,0.0
2021-04-02T11:18:00Z,33.5,NaN,0.0
2021-04-02T11:24:00Z,34.3,NaN,0.0
2021-04-02T11:30:00Z,35.0,NaN,0.0
2021-04-02T11:36:00Z,35.7,NaN,0.0
2021-04-02T11:42:00Z,36.3,NaN,0.0
2021-04-02T11:48:00Z,36.9,NaN,0.0
2021-04-02T11:54:00Z,37.4,NaN,0.0
2021-04-02T12:00:00Z,37.9,NaN,0.0
2021-04-02T12:06:00Z,38.3,NaN,0.0
2021-04-02T12:12:00Z,38.7,NaN,0.0
2021-04-02T12:18:00Z,39.0,NaN,0.0
2021-04-02T12:24:00Z,39.3,NaN,0.0
2021-04-02T12:30:00Z,39.5,NaN,0.0
2021-04-02T12:36:00Z,39.7,NaN,0.0
2021-04-02T12:42:00Z,39.9,NaN,0.0
2021-04-02T12:48:00Z,40.0,NaN,0.0
2021-04-02T12:54:00Z,40.0,NaN,0.0
2021-04-02T12:59:00Z,40.0,NaN,0.0
2021-04-02T13:00:00Z,40.0,NaN,0.0
2021-04-02T13:06:00Z,40.0,NaN,0.0
2021-04-02T13:12:00Z,39.9,NaN,0.0
2021-04-02T13:18:00Z,39.8,NaN,0.0
